SMILES,target1_pIC50,target2_pIC50,target3_pIC50,target4_pIC50,target5_pIC50,MW,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumRings,TPSA,NumAtoms,FractionCSP3,HeavyAtomCount
C1CC1,4.907901464379867,4.639777028519827,5.077689170342718,3.892993723699695,4.036524706544146,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1=CC=CC=C1C(=O)O,4.963262578878827,5.616337673279703,6.034991586246325,3.538438273865613,5.8947586863457495,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C(CO)N,4.438990921368578,4.993418845638268,4.863286302156305,3.8463035368348546,4.576047723398773,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(C)(C)O,5.112541809810137,4.232950188341861,4.902919014785062,3.4027485605922556,4.768220273994889,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC(=O)OC,3.7940071102859863,4.274197825562622,4.413925798419407,3.82001442446645,4.247593033721033,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1CCC(CC1)N,7.62104285286948,6.873632616225603,7.0865805335192045,5.382058219694124,7.230240956875001,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1=CC(=CC=C1N)N,3.769473115851135,4.792302165252645,3.970394917868608,3.4287338979911937,5.572283032538922,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC=C(C=C1)O,5.058801829099139,5.025150738016215,4.819516851612781,3.8771583628631605,5.2745703389035175,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1=CC=C2C(=C1)C=CC=C2,6.544862360031917,5.965130370921724,5.372636827188762,5.095432454771116,6.755378659694089,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1CCCCC1,7.2616726035933885,6.717651690465161,7.794148819612599,6.131021246567475,6.820058790838126,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCO,4.884278394285643,4.728356051122175,5.466514666126526,4.7177054235793054,4.510680895673501,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC1=CC=CC=C1,4.508223744233472,4.446516323713407,5.682214968433893,4.302503323811918,5.681292742240068,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1=CC=C2C(=C1)C=CC=C2,6.250779607056659,6.869488947434472,5.810068158361036,4.497586068278052,6.901053999225433,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C#C,4.329186947615437,3.979183205586868,4.593573327634115,3.408921460254911,4.601061010602931,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C1CCCCC1,5.208077181026986,5.73908175531242,5.725633089385412,3.7732878237524874,5.362913949727554,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CC(C)C,3.5119823234837564,4.096043749615432,4.099646354603764,3.474478222808504,3.399844597550621,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CCN(CC)CC,7.738808751085252,6.400334557856503,6.3629190516608665,6.324733951484544,6.285819109679116,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1=CC=C(C=C1)O,5.219412909318548,5.478173898621157,5.2223608915493696,3.2326884299968976,5.068392681828615,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1=CC=CC=C1C(=O)O,4.990903475513625,5.37715856363098,4.833693714443778,2.73072880577139,3.6190828823830854,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
CC(=O)OC,4.468099566595169,4.706330924899329,5.055157972533306,4.05896980171281,5.031412370379818,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1=CC=C(C=C1)O,5.637677549461991,5.994767346228308,6.973720802275598,4.670614724311942,6.522698172250685,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CCO,5.566196939293418,5.650375477744466,6.3484916925682615,4.853478641044965,5.202360649945294,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCO,5.756071294940544,5.937056345286387,5.107795472897447,5.152310229010788,5.483409570189469,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=C2C(=C1)C=CC=C2,6.1372663435366555,5.613964793204662,5.69335178395519,4.64655772332392,6.547310814311474,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC(=O)N,5.156191145545109,5.824637742181564,5.699888158221161,5.528742311312611,5.7405412504185085,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1=CC=CC=C1C(=O)O,4.259178323272607,5.268991388013917,5.118839955768258,3.4515069959488396,4.469500997235474,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
CC(C)C,4.9249010349526365,4.4504298459200236,4.368390060428659,4.362316698048795,4.655987414006041,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC1=CC=CC=C1,6.209228026694927,5.083424353577967,6.758903675171983,5.218872405253647,7.600945839874079,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1=CC=C(C=C1)Cl,3.9503696080513944,3.462007179133595,2.9576482616215003,2.074230532219591,3.665843230093276,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
C(CO)N,3.460131708990246,3.250997249079404,4.923569842521355,2.400436750159684,4.045582692982144,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(=O)OC,4.172291395644605,5.176429614343452,5.272925566420232,5.03717389640963,5.023328523907428,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(=O)O,5.265405017071949,4.631085075076523,6.306843920839395,3.9549546799064212,4.942223241640189,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
CC(=O)O,4.1166033626808325,5.519368302330844,5.83019097639537,4.384701540054027,5.0072535735241095,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C#C,3.7187516547431403,4.738704921752659,3.8474935278408093,4.80306944712089,5.111122827698563,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CCN(CC)CC,5.544417694791782,4.991650025666574,5.014896301519716,3.3744917358997437,4.215071098824352,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(=O)O,5.111897790708161,4.06691533356802,5.066992793774549,2.8768422953498654,4.355262492013876,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C#C,3.5914891406079428,4.103593989479696,3.526592494204737,3.6167980903365637,3.7845988323805124,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC(C)(C)O,5.088590308666489,4.327036874594084,5.13159114208738,5.127520920107522,4.606282741960242,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1=CC=C(C=C1)O,5.219761799980293,5.666902052335393,5.010266835145847,3.858035774504916,5.804453618687506,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC(=O)OC,4.8864576687842325,4.291989954826503,4.908757901308461,3.5913392545386573,4.409832958172896,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1CCC(CC1)N,5.801502164491889,5.866468778315338,4.951813728559148,5.020557161904128,4.573785909292379,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1CCC(CC1)N,4.662124221154367,4.136664999295765,3.8564421944069895,2.833333119284288,5.488170058144443,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1=CC=C(C=C1)Cl,5.591257868082948,4.1889968246398785,4.035063589618922,3.815443294731225,5.084565395011682,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CC(=O)OC,4.247109614427847,4.095715060208123,3.29139429376416,3.2039340177979647,4.503141333205463,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC1=CC=CC=C1,6.18067153966746,5.2448726104256655,4.9959557598977495,4.299288552501663,6.379918228231602,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1=CC=C(C=C1)O,5.4530387151516635,6.002544286161693,5.404830481646682,4.690390729383406,5.821871411897965,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1=CC=C(C=C1)Cl,4.788465480621998,4.206443561598855,4.52921237052629,2.5384061220248446,4.631477904317603,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CC1=CC=CC=C1,4.480026674420342,5.326087456763876,5.042461732572625,5.140203211700574,5.39504899672088,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1=CC(=CC=C1N)N,4.923626576796056,5.693331205506409,5.5886391111622995,5.3008922703932715,5.717523639501077,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC=C(C=C1)O,4.200198284770413,4.60628188749343,5.190424235051411,3.9605290453446047,4.3816152484669315,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C#C,4.439035445854646,5.117022746663631,4.791738593216191,4.674681964632212,5.644992121141247,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CCO,4.127717176180159,3.748849642060183,3.567654092223004,3.075361746602476,3.125388535694195,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC(C)C,6.804726255921728,7.202926855244311,6.578261611393766,4.840355745766043,6.719140321080253,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C1CCCCC1,5.902434230403256,5.893201839829445,4.9282505256378295,4.213288759252559,6.04467371876601,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCOC(C)=O,6.548247792176589,6.094308127542743,5.814270181683919,4.746592798401464,5.8394141155368136,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C#C,4.878462648900889,4.386025444090111,4.748722105985371,4.248888620004482,4.637935438244888,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C(CO)N,2.4075290669449316,3.7294699897731998,3.881300931702718,2.298500937107476,3.016203469927659,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1=CC=C2C(=C1)C=CC=C2,5.367424902192715,4.401520532978331,4.840961828399338,3.537072282227943,4.697805590447728,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC1=CC=CC=C1,3.237448382337881,3.8313594457761715,3.247418830399471,2.1065396515896255,3.569452182836533,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CN(C)C,4.135697255060759,3.9928250168186046,4.3620598985920855,2.864393704845699,2.867841424376671,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C1=CC=C(C=C1)O,5.033100663962634,4.746174702012899,3.747166891772009,3.232322260205748,4.6743307497101725,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1CC1,5.392188483598994,4.577858492896254,5.032163934305202,4.442013556393316,6.2125423342359305,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1CCCCC1,3.744098277847661,3.8708155917789693,4.4823770936445575,3.1853640061128266,4.011802950567129,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C#C,4.054541889206931,4.2221684646491955,3.692958718246146,3.7430366492172102,4.381818217391964,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC(=O)N,3.636165119979173,4.736151769756413,4.864802808573772,3.828212806307902,3.667496877778578,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1CCCCC1,4.409573142020223,4.3762244713972,4.268857086321399,4.035319662911671,4.314515140228898,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCOC(C)=O,4.675226491540396,7.336188873279186,7.217870783733439,5.753362553090878,6.60896249369264,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CCN(CC)CC,6.226589349599631,6.831905800598651,6.408077612436324,5.342293079123202,6.912641455530796,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C(CO)N,4.096169326500166,5.441254369212989,6.406288516981977,4.166026905259547,5.0369493376155585,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(C)(C)O,5.211482262771703,6.279298820999094,5.147853659959033,3.97988740550215,4.331948659946464,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1=CC(=CC=C1N)N,6.641538617624359,6.780692969068469,6.626525316419705,4.345337420163992,6.554046544838395,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1CCCCC1,5.1440971945718195,5.079305357396722,4.52268930185061,4.194578100548069,4.448029860194076,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1CC1,5.940744728116147,4.809515430277619,4.545192406010584,4.493519010774174,5.68087467468978,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1=CC=C(C=C1)O,5.902330882149709,7.179527923537912,5.591445464294024,4.647481853438266,6.912932530625096,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC(=O)OC,4.086329422444442,3.6923663196330843,5.048009668235962,3.5219198818564634,4.987836182605248,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CCOC(C)=O,6.189390998362608,6.762689473312699,7.821636296683694,6.13347005510455,7.165871214510837,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C(CO)N,5.540151119952478,5.7239612474428245,6.048231850451812,4.4304889685713436,5.522092577766687,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1CC1,4.4414219528583265,5.133888081174925,4.492576359750354,4.679509766485622,5.154401987885694,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CCOC(C)=O,3.7707113688440552,4.69855499515119,5.716903471363029,4.259902959959779,5.3652719262655335,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CCO,5.382735790442033,6.869647036692527,7.138654825937128,5.805635724224486,6.394041534966733,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC(=O)O,4.432069070892609,4.617871218372384,3.8148966771500454,3.46842363316298,4.348997367791552,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C1CCC(CC1)N,3.7930078760430157,4.12998278112425,3.9975627349547453,2.3049549526611774,4.252104931523828,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CC(=O)OC,4.357950825310525,4.600250301306281,5.560762746388311,3.996976920083035,4.414642373241626,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(=O)OC,5.364756017193963,4.90614671837738,5.946379762890864,4.877834072928801,5.959649086487788,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1CCC(CC1)N,6.119656371926878,5.16674718353043,5.270807840974687,4.567007315275907,5.585158725246731,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CN(C)C,5.961785837520287,5.661430609650194,5.567527468217413,5.839580427021803,6.135580645849473,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
CCN(CC)CC,6.224867651939122,6.328169660639944,6.234905227639543,5.344703309824614,5.611023144422755,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCOC(C)=O,4.939919195695265,5.291108054800704,6.18516546099057,4.383776005228171,4.488366399582588,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CCN(CC)CC,5.474346630211574,6.345918418387127,5.635678544502203,4.713993119907817,5.788053614619711,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(=O)N,5.224283477422763,5.021206260482371,5.459487605579469,4.800161388455884,5.767633171963553,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
CC(=O)OC,7.4017032135935725,6.770649104608419,8.21305492197397,6.913999189437604,7.49282920836017,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(C)C,5.582438583313583,5.024263348410224,5.728292871124609,5.053622463504997,4.1868096222215305,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CCN(CC)CC,3.6023902299490516,4.1917589344599255,4.166386453259059,3.1465436950664087,4.254037801174105,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1CCCCC1,5.8220340647851705,5.4896624688985085,6.90336605661459,4.161273912507332,6.342619916977409,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC(=CC=C1N)N,3.8586656236163748,3.5313829852318115,3.7539427194967114,2.1882651141365885,4.212271786066059,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC1=CC=CC=C1,5.011844588651335,3.7977536393035702,5.019048078638485,4.413104515854154,5.978797779669378,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CCO,7.323351218210523,7.911980675914656,7.34270144271033,7.0793716504474355,7.742685972547843,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCN(CC)CC,4.378093018396594,5.018200720275066,5.691668703403312,3.821020898971373,4.511119718311676,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C#C,4.077057819338271,2.8590932482106934,3.580315074298009,3.1880990605586477,2.4205618403798987,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C(CO)N,5.133738974923557,6.638705138656034,6.676449784134272,5.513651160061942,6.466008929288041,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(=O)OC,3.991915178683595,3.68269179343859,4.135187395463508,3.2565000820538716,4.0617331634115725,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CCOC(C)=O,6.140226710464257,5.506837157407892,6.393507733157088,4.391460709330163,5.910696925585924,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CN(C)C,4.335718284652254,5.463678314082303,5.335127582235819,4.1151002626741615,3.682792509353229,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
CCO,5.4732378850464345,4.373032516044422,5.134632574482255,4.607557181993592,5.009756252347533,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCOC(C)=O,7.0740441372793015,6.158189414654919,6.524913580811318,5.608804634195529,6.476760336805942,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CC1=CC=CC=C1,7.668744551197664,7.3704556371976855,7.20203837490867,6.29475405147303,7.882103428377921,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CCO,4.073689529942134,3.3600807670318957,3.649186361519474,2.6450649992044455,4.1449018006419545,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC(=CC=C1N)N,3.9434680432974787,4.274613424745643,4.588367769107347,2.9176263344858047,4.721272639432834,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CCOC(C)=O,6.398710531533927,5.819431275899766,7.763848298774246,5.703209196322161,5.6562030650283335,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CC(C)C,6.456706682010507,6.3530657340779255,5.412948445704723,5.001473948605986,5.6250340538246135,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CCN(CC)CC,5.532511748584794,2.9512405567411317,3.357732209518563,1.5038012707848554,2.9485635036308917,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1=CC(=CC=C1N)N,6.79439800524902,6.870246386200158,7.1555996368148245,4.992301815132166,7.049851095085117,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(=O)OC,4.65235410378267,4.354806929708079,4.940642387995416,4.7177889096110945,4.918024569459602,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(=O)OC,3.9651240373894687,5.103544811720277,4.989085562348362,4.052714073051481,3.635201825173222,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1=CC=CC=C1C(=O)O,5.492020816227957,6.749556456231523,5.685505438410692,4.42150286275496,6.240170521336711,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1=CC=C(C=C1)O,5.374988034439998,5.181092716449049,6.166354925755523,4.442760196781128,4.588332912464328,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC(C)(C)O,4.880282542244989,4.193993442058853,4.699110123670308,3.484888635818878,3.3300648242879562,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC(C)C,4.871282403577916,5.202734297332924,5.1026441772196165,5.538016185477106,4.841819946445672,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC1=CC=CC=C1,6.74140376731384,6.529689524742693,5.962837883021654,5.766715864165635,6.710196193267686,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CCO,5.9894607259930135,6.003137243985145,6.827917696867724,5.379586511957732,5.474884549079788,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=C(C=C1)Cl,5.800135806606221,4.627064837396014,4.380863373845365,3.6567054401912182,6.043267605021372,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CCN(CC)CC,5.814613670864378,5.191567615953186,4.804483663137744,3.8324206404265686,4.588249945577903,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCO,5.762278343181036,5.1538362010854035,4.928116521713459,3.7241630663162724,5.235502458699489,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=C2C(=C1)C=CC=C2,4.669891894010013,4.571482924483627,3.7585215360416466,3.0501849663364355,6.568488647036313,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC(C)(C)O,6.3008193153481376,6.4358314806141985,6.795117887139237,6.422120036503373,6.052568223912472,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CN(C)C,4.710271171089494,4.330151229542353,4.2155983195023365,2.7634115122312277,3.8493335266067605,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C(CO)N,5.162090242385313,6.984055094017473,6.249121062126457,5.420199063292222,5.101001948496826,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1=CC=CC=C1C(=O)O,5.132733103923051,4.595001237053913,5.191889434383073,5.011303899444187,5.873876240620848,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C(CO)N,4.2976143692684845,6.0069983864969085,5.845538269057896,5.527980572760249,4.6015458833730145,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(=O)OC,5.733174381774715,4.0564227131562145,5.309328921581885,3.958162108913145,5.632103587678065,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(C)C,6.017928943291104,5.4475167729742795,6.261557998030898,4.976715055918185,5.331825833931991,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CCN(CC)CC,6.3389803036028045,5.623091003183149,5.792893525973615,5.347749188582705,6.375404038121913,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCO,5.192259900478609,5.156845419127044,5.179737740947146,4.713829290354605,4.313391903808841,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C#C,6.333269669119967,5.6575516640492705,6.007108302371873,5.9975578762679,5.66353793237159,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C1=CC=CC=C1C(=O)O,5.773905130779048,6.049614731737347,5.2196449475730295,4.275554879032232,5.492550635499519,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1CC1,5.262791630509493,5.315256682987386,4.8327842904447476,5.070537241708788,5.207305947052477,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CC1=CC=CC=C1,5.270531853125749,5.325371218193249,6.054175000956589,5.541150625605683,6.652080787237953,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1CC1,4.33487666070369,5.505690272254622,3.820256662980948,3.2421902129513382,5.9843849440421115,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1CCC(CC1)N,5.778860140145545,5.773972799506773,6.060566777303529,4.00060195002284,6.107163351186783,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1CCCCC1,5.204176070282287,4.6102410891983885,4.720036059729145,4.4637192667565895,5.840913468895754,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC=CC=C1C(=O)O,3.4542841980547845,3.629338077301504,3.232836786212416,2.278809570399657,3.2263897039512184,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1CCCCC1,6.211265003051889,6.451959757542147,6.061794831304537,5.683489225730825,7.0307702150866005,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C(CO)N,3.606937689164299,4.582974921362682,3.4854350615499783,1.6305234358786969,2.264369998455673,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C(CO)N,6.669214391090667,6.518584014366748,7.29652182994379,6.278405228782542,6.536764381447826,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C#C,6.619776514453079,6.724759325018624,5.936966150904092,5.600165977695012,6.43300481694685,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C1=CC=C2C(=C1)C=CC=C2,4.25864778863675,4.132628981341909,3.4785380615397585,2.3882254165255996,4.591542226114467,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC(C)C,5.593047738428473,5.422973688598061,4.781262975415405,4.284211292362506,4.667877516627916,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C(CO)N,4.327849892388247,5.469980831825883,5.87099398606143,5.188986108499969,5.38519737595246,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(C)(C)O,4.991787283880524,4.988267452873675,3.77675071561811,3.505428143550515,3.9626316176244747,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1CCC(CC1)N,6.633048918528427,5.6222578908052885,6.775516812907493,4.813736572411927,6.888269307326733,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1=CC=C2C(=C1)C=CC=C2,6.113542942031243,6.281834691893261,6.3597939317527885,4.803652043852926,6.521474006240751,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CCN(CC)CC,6.055738332963072,5.5050355651846745,5.208859748257524,4.118343499447873,5.251211942598696,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCOC(C)=O,4.154468705557696,4.3361720619505615,4.469533697069294,2.1488758081923103,3.673699909621219,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CC(=O)N,6.428534088874916,7.598908876104767,6.146244947051785,5.217572537368857,6.008331163894397,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1=CC=C2C(=C1)C=CC=C2,5.982318570790121,4.732339886224963,5.549908085152461,4.173235420023778,5.406822637724278,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1=CC=C(C=C1)Cl,3.1271584786607214,1.9631885499043995,1.8350350322101963,1.327956295326186,2.6427077692611483,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CC(=O)OC,5.189013568786961,5.5832014853018,7.098620789633624,4.133171084150934,6.037850603163142,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CCOC(C)=O,3.749624735273054,4.21860073476666,5.219518053161988,4.09313247850888,4.051424115817988,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CCO,5.8109658242845725,4.667171498025791,4.649464347383523,4.247474486795556,4.283114131722481,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCOC(C)=O,4.706874027467783,5.358787107999364,5.503928830114151,4.315793667759525,4.20302332020971,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1=CC=C(C=C1)O,5.369829906943229,6.052777251003628,5.368839493630602,4.114893312130119,6.657131820731308,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
